"ID";"step";"correct";"orientation";"response";"startTimeOfStimulus";"startTimeOfSubBlock";"time_Stimulus";"deg";"reactionTime";"outlier";"type";"typeOutlier";"correctSide";"modelNumber";"originalDegrees";"direction";"outlierPhys";"relativeResistance"
"id1";3;1;"b";"left";150439;1928364;2078806;90;7427;FALSE;"hit";"hit";"left";"m4";90;"+";"noOutlier";0.684210526315789
"id1";3;1;"b";"left";158366;1928364;2086733;135;3475;FALSE;"hit";"hit";"left";"m3";135;"+";"noOutlier";0.684210526315789
"id1";3;1;"a";"right";162341;1928364;2090708;90;4798;FALSE;"hit";"hit";"right";"m4";90;"+";"noOutlier";0.684210526315789
"id1";3;1;"a";"left";48277;1928364;1976644;135;3564;FALSE;"hit";"hit";"left";"m8";135;"+";"noOutlier";0.684210526315789
"id1";3;1;"a";"right";43678;1928364;1972046;180;4099;FALSE;"hit";"hit";"right";"m14";180;"0";"noOutlier";0.684210526315789
"id1";4;1;"b";"right";4430;2108364;2112804;90;6174;FALSE;"hit";"hit";"right";"m5";270;"-";"noOutlier";0.789473684210526
"id1";4;1;"b";"left";11104;2108364;2119475;90;3022;FALSE;"hit";"hit";"left";"m14";270;"-";"noOutlier";0.789473684210526
"id1";4;0;"a";"right";0;2108364;2108375;45;3930;FALSE;"incorrect";"incorrect";"left";"m4";45;"+";"noOutlier";0.789473684210526
"id1";4;1;"b";"left";21801;2108364;2130176;135;4210;FALSE;"hit";"hit";"left";"m7";135;"+";"noOutlier";0.789473684210526
"id1";4;0;"a";"left";26511;2108364;2134878;135;4580;FALSE;"incorrect";"incorrect";"right";"m12";225;"-";"noOutlier";0.789473684210526
"id1";4;0;"a";"right";14626;2108364;2123001;90;3352;FALSE;"incorrect";"incorrect";"left";"m8";270;"-";"noOutlier";0.789473684210526
"id1";4;1;"b";"right";18478;2108364;2126852;45;2822;FALSE;"hit";"hit";"right";"m3";315;"-";"noOutlier";0.789473684210526
"id1";4;1;"b";"right";107478;2108364;2215853;180;7069;FALSE;"hit";"hit";"right";"m14";180;"0";"noOutlier";0.789473684210526
"id1";4;1;"b";"left";115047;2108364;2223415;180;4570;FALSE;"hit";"hit";"left";"m4";180;"0";"noOutlier";0.789473684210526
"id1";4;1;"a";"right";120117;2108364;2228484;180;4500;FALSE;"hit";"hit";"right";"m7";180;"0";"noOutlier";0.789473684210526
"id1";4;1;"a";"left";125117;2108364;2233484;90;7708;FALSE;"hit";"hit";"left";"m12";90;"+";"noOutlier";0.789473684210526
"id1";4;0;"b";"right";133325;2108364;2241693;180;5572;FALSE;"incorrect";"incorrect";"left";"m8";180;"0";"noOutlier";0.789473684210526
"id1";4;1;"b";"right";139397;2108364;2247765;180;4893;FALSE;"hit";"hit";"right";"m13";180;"0";"noOutlier";0.789473684210526
"id1";4;1;"a";"right";144790;2108364;2253165;135;3437;FALSE;"hit";"hit";"right";"m13";225;"-";"noOutlier";0.789473684210526
"id1";4;0;"b";"right";148728;2108364;2257102;90;8179;FALSE;"incorrect";"incorrect";"left";"m16";90;"+";"noOutlier";0.789473684210526
"id1";4;0;"a";"left";157407;2108364;2265781;180;7140;FALSE;"incorrect";"incorrect";"right";"m2";180;"0";"noOutlier";0.789473684210526
"id1";4;1;"b";"left";79103;2108364;2187476;135;4798;FALSE;"hit";"hit";"left";"m14";225;"-";"noOutlier";0.789473684210526
"id1";4;1;"b";"right";84401;2108364;2192768;45;2786;FALSE;"hit";"hit";"right";"m5";315;"-";"noOutlier";0.789473684210526
"id1";4;1;"b";"left";87687;2108364;2196062;90;5827;FALSE;"hit";"hit";"left";"m2";270;"-";"noOutlier";0.789473684210526
"id1";4;1;"b";"right";31591;2108364;2139965;45;3669;FALSE;"hit";"hit";"right";"m15";315;"-";"noOutlier";0.789473684210526
"id1";4;1;"b";"right";35760;2108364;2144135;135;6379;FALSE;"hit";"hit";"right";"m2";225;"-";"noOutlier";0.789473684210526
"id1";4;1;"a";"left";42639;2108364;2151014;90;5659;FALSE;"hit";"hit";"left";"m7";270;"-";"noOutlier";0.789473684210526
"id1";4;1;"b";"right";48799;2108364;2157169;180;6096;FALSE;"hit";"hit";"right";"m3";180;"0";"noOutlier";0.789473684210526
"id1";4;1;"a";"right";55396;2108364;2163771;135;1846;FALSE;"hit";"hit";"right";"m14";225;"-";"noOutlier";0.789473684210526
"id1";4;0;"b";"left";57742;2108364;2166116;180;1638;FALSE;"incorrect";"incorrect";"right";"m14";180;"0";"noOutlier";0.789473684210526
"id1";4;1;"b";"left";59880;2108364;2168247;90;5491;FALSE;"hit";"hit";"left";"m7";270;"-";"noOutlier";0.789473684210526
"id1";4;1;"b";"left";65871;2108364;2174239;90;2178;FALSE;"hit";"hit";"left";"m13";270;"-";"noOutlier";0.789473684210526
"id1";4;1;"b";"right";68549;2108364;2176925;90;5316;FALSE;"hit";"hit";"right";"m12";90;"+";"noOutlier";0.789473684210526
"id1";4;1;"a";"left";74365;2108364;2182740;45;4238;FALSE;"hit";"hit";"left";"m16";315;"-";"noOutlier";0.789473684210526
"id1";4;1;"a";"right";99353;2108364;2207728;135;7625;FALSE;"hit";"hit";"right";"m2";225;"-";"noOutlier";0.789473684210526
"id1";4;1;"a";"right";94014;2108364;2202387;180;4839;FALSE;"hit";"hit";"right";"m13";180;"0";"noOutlier";0.789473684210526
"id1";5;1;"a";"left";4863;2288364;2293230;135;5179;FALSE;"hit";"hit";"left";"m7";135;"+";"noOutlier";0.894736842105263
"id1";5;1;"a";"left";10542;2288364;2298917;45;1756;FALSE;"hit";"hit";"left";"m8";45;"+";"noOutlier";0.894736842105263
"id1";5;1;"b";"right";0;2288364;2288374;180;4363;FALSE;"hit";"hit";"right";"m13";180;"0";"noOutlier";0.894736842105263
"id1";5;1;"a";"right";20532;2288364;2308899;45;6639;FALSE;"hit";"hit";"right";"m15";315;"-";"noOutlier";0.894736842105263
"id1";5;1;"a";"left";27671;2288364;2316045;90;12715;TRUE;"hit";"hitOutlier";"left";"m16";90;"+";"noOutlier";0.894736842105263
"id1";5;1;"a";"right";40886;2288364;2329253;45;8332;TRUE;"hit";"hitOutlier";"right";"m15";315;"-";"noOutlier";0.894736842105263
"id1";5;1;"a";"left";49718;2288364;2338085;180;7219;FALSE;"hit";"hit";"left";"m15";180;"0";"noOutlier";0.894736842105263
"id1";5;0;"b";"right";57437;2288364;2345813;135;7196;FALSE;"incorrect";"incorrect";"left";"m8";135;"+";"noOutlier";0.894736842105263
"id1";5;0;"b";"left";65133;2288364;2353500;180;6541;FALSE;"incorrect";"incorrect";"right";"m7";180;"0";"noOutlier";0.894736842105263
"id1";5;0;"a";"left";72174;2288364;2360542;90;6163;FALSE;"incorrect";"incorrect";"right";"m8";270;"-";"noOutlier";0.894736842105263
"id1";5;1;"a";"right";78837;2288364;2367207;90;6691;FALSE;"hit";"hit";"right";"m14";270;"-";"noOutlier";0.894736842105263
"id1";5;0;"b";"left";86028;2288364;2374403;180;7630;FALSE;"incorrect";"incorrect";"right";"m15";180;"0";"noOutlier";0.894736842105263
"id1";5;1;"b";"right";94158;2288364;2382525;90;9988;TRUE;"hit";"hitOutlier";"right";"m14";270;"-";"noOutlier";0.894736842105263
"id1";5;1;"b";"left";104646;2288364;2393014;135;6668;FALSE;"hit";"hit";"left";"m6";225;"-";"noOutlier";0.894736842105263
"id1";5;1;"b";"right";12798;2288364;2301173;180;3539;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";0.894736842105263
"id1";5;1;"a";"left";16837;2288364;2305206;180;3195;FALSE;"hit";"hit";"left";"m5";180;"0";"noOutlier";0.894736842105263
"id1";5;1;"a";"left";115687;2288364;2404062;90;12627;TRUE;"hit";"hitOutlier";"left";"m5";270;"-";"noOutlier";0.894736842105263
"id1";5;1;"b";"right";128814;2288364;2417182;90;2667;FALSE;"hit";"hit";"right";"m13";270;"-";"noOutlier";0.894736842105263
"id1";5;1;"b";"right";131981;2288364;2420349;135;3101;FALSE;"hit";"hit";"right";"m2";225;"-";"noOutlier";0.894736842105263
"id1";5;1;"a";"right";135582;2288364;2423950;45;1924;FALSE;"hit";"hit";"right";"m6";45;"+";"noOutlier";0.894736842105263
"id1";5;1;"a";"left";138006;2288364;2426375;45;1570;FALSE;"hit";"hit";"left";"m2";45;"+";"noOutlier";0.894736842105263
"id1";5;1;"b";"left";140076;2288364;2428446;45;2747;FALSE;"hit";"hit";"left";"m4";45;"+";"noOutlier";0.894736842105263
"id1";5;1;"b";"left";143323;2288364;2431690;45;2367;FALSE;"hit";"hit";"left";"m5";315;"-";"noOutlier";0.894736842105263
"id1";5;1;"b";"left";146190;2288364;2434564;45;1629;FALSE;"hit";"hit";"left";"m8";45;"+";"noOutlier";0.894736842105263
"id1";5;1;"a";"right";148319;2288364;2436694;180;8091;FALSE;"hit";"hit";"right";"m14";180;"0";"noOutlier";0.894736842105263
"id1";5;1;"a";"left";156910;2288364;2445285;90;2988;FALSE;"hit";"hit";"left";"m14";270;"-";"noOutlier";0.894736842105263
"id1";5;1;"b";"left";160398;2288364;2448765;90;2715;FALSE;"hit";"hit";"left";"m4";90;"+";"noOutlier";0.894736842105263
"id1";5;1;"a";"right";163614;2288364;2451989;180;4892;FALSE;"hit";"hit";"right";"m16";180;"0";"noOutlier";0.894736842105263
"id1";5;1;"b";"right";111815;2288364;2400182;135;3371;FALSE;"hit";"hit";"right";"m8";135;"+";"noOutlier";0.894736842105263
"id43";1;1;"a";"right";8319;1200973;1209295;180;2180;FALSE;"hit";"hit";"right";"m3";180;"0";"noOutlier";0.529411764705882
"id43";1;1;"b";"left";10999;1200973;1211975;90;7003;FALSE;"hit";"hit";"left";"m13";90;"+";"noOutlier";0.529411764705882
"id43";1;1;"a";"left";18502;1200973;1219485;135;3326;FALSE;"hit";"hit";"left";"m6";135;"+";"noOutlier";0.529411764705882
"id43";1;1;"b";"left";22328;1200973;1223312;90;3515;FALSE;"hit";"hit";"left";"m7";270;"-";"noOutlier";0.529411764705882
"id43";1;1;"a";"left";26343;1200973;1227319;180;9629;FALSE;"hit";"hit";"left";"m15";180;"0";"noOutlier";0.529411764705882
"id43";1;1;"a";"right";36472;1200973;1237448;45;2315;FALSE;"hit";"hit";"right";"m3";45;"+";"noOutlier";0.529411764705882
"id43";1;1;"a";"left";39287;1200973;1240271;90;1540;FALSE;"hit";"hit";"left";"m4";90;"+";"noOutlier";0.529411764705882
"id43";1;1;"a";"left";41327;1200973;1242310;135;2429;FALSE;"hit";"hit";"left";"m2";135;"+";"noOutlier";0.529411764705882
"id43";1;1;"b";"left";44256;1200973;1245233;45;4331;FALSE;"hit";"hit";"left";"m3";45;"+";"noOutlier";0.529411764705882
"id43";1;1;"a";"left";49087;1200973;1250070;135;3508;FALSE;"hit";"hit";"left";"m8";135;"+";"noOutlier";0.529411764705882
"id43";1;1;"a";"right";53095;1200973;1254071;45;6131;FALSE;"hit";"hit";"right";"m6";45;"+";"noOutlier";0.529411764705882
"id43";1;1;"b";"right";59726;1200973;1260704;135;6876;FALSE;"hit";"hit";"right";"m7";135;"+";"noOutlier";0.529411764705882
"id43";1;1;"b";"left";67102;1200973;1268078;45;5420;FALSE;"hit";"hit";"left";"m14";315;"-";"noOutlier";0.529411764705882
"id43";1;1;"a";"right";73023;1200973;1274007;180;2036;FALSE;"hit";"hit";"right";"m14";180;"0";"noOutlier";0.529411764705882
"id43";1;1;"b";"left";75559;1200973;1276538;45;3497;FALSE;"hit";"hit";"left";"m15";315;"-";"noOutlier";0.529411764705882
"id43";1;1;"b";"left";79556;1200973;1280539;180;5072;FALSE;"hit";"hit";"left";"m8";180;"0";"noOutlier";0.529411764705882
"id43";1;1;"a";"right";85128;1200973;1286106;135;3449;FALSE;"hit";"hit";"right";"m4";225;"-";"noOutlier";0.529411764705882
"id43";1;1;"b";"right";89077;1200973;1290061;135;5270;FALSE;"hit";"hit";"right";"m12";135;"+";"noOutlier";0.529411764705882
"id43";1;1;"a";"right";94847;1200973;1295823;90;2149;FALSE;"hit";"hit";"right";"m13";90;"+";"noOutlier";0.529411764705882
"id43";1;1;"a";"right";97497;1200973;1298480;135;1747;FALSE;"hit";"hit";"right";"m15";135;"+";"noOutlier";0.529411764705882
"id43";1;1;"b";"right";99744;1200973;1300721;180;4330;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";0.529411764705882
"id43";1;1;"a";"right";104574;1200973;1305553;45;1786;FALSE;"hit";"hit";"right";"m4";45;"+";"noOutlier";0.529411764705882
"id43";1;1;"b";"left";106860;1200973;1307844;45;4623;FALSE;"hit";"hit";"left";"m12";45;"+";"noOutlier";0.529411764705882
"id43";1;1;"a";"left";111983;1200973;1312959;180;6461;FALSE;"hit";"hit";"left";"m5";180;"0";"noOutlier";0.529411764705882
"id43";1;1;"b";"right";118944;1200973;1319921;45;2146;FALSE;"hit";"hit";"right";"m13";315;"-";"noOutlier";0.529411764705882
"id43";1;1;"b";"left";0;1200973;1200977;135;4610;FALSE;"hit";"hit";"left";"m15";135;"+";"noOutlier";0.529411764705882
"id43";1;1;"b";"right";5110;1200973;1206086;180;2709;FALSE;"hit";"hit";"right";"m2";180;"0";"noOutlier";0.529411764705882
"id43";1;1;"a";"left";121590;1200973;1322572;90;9502;TRUE;"hit";"hitOutlier";"left";"m7";270;"-";"noOutlier";0.529411764705882
"id43";1;1;"a";"right";131592;1200973;1332576;45;5387;FALSE;"hit";"hit";"right";"m16";45;"+";"noOutlier";0.529411764705882
"id43";1;1;"b";"left";137479;1200973;1338463;45;3092;FALSE;"hit";"hit";"left";"m2";45;"+";"noOutlier";0.529411764705882
"id43";1;1;"a";"left";141071;1200973;1342048;90;4019;FALSE;"hit";"hit";"left";"m7";270;"-";"noOutlier";0.529411764705882
"id43";1;1;"a";"left";145590;1200973;1346574;90;6541;FALSE;"hit";"hit";"left";"m12";270;"-";"noOutlier";0.529411764705882
"id43";1;1;"b";"left";152631;1200973;1353614;90;2620;FALSE;"hit";"hit";"left";"m4";90;"+";"noOutlier";0.529411764705882
"id43";1;1;"a";"left";155751;1200973;1356734;90;7125;FALSE;"hit";"hit";"left";"m8";270;"-";"noOutlier";0.529411764705882
"id43";1;1;"a";"right";163376;1200973;1364354;135;8201;FALSE;"hit";"hit";"right";"m16";225;"-";"noOutlier";0.529411764705882
"id43";2;1;"a";"left";103567;1380973;1484543;135;5564;FALSE;"hit";"hit";"left";"m16";225;"-";"noOutlier";0.647058823529412
"id43";2;1;"a";"left";109632;1380973;1490615;90;3724;FALSE;"hit";"hit";"left";"m3";90;"+";"noOutlier";0.647058823529412
"id43";2;1;"a";"right";113856;1380973;1494839;45;2788;FALSE;"hit";"hit";"right";"m12";45;"+";"noOutlier";0.647058823529412
"id43";2;1;"a";"right";117144;1380973;1498120;45;2187;FALSE;"hit";"hit";"right";"m15";315;"-";"noOutlier";0.647058823529412
"id43";2;1;"b";"left";119831;1380973;1500808;180;5515;FALSE;"hit";"hit";"left";"m12";180;"0";"noOutlier";0.647058823529412
"id43";2;1;"a";"left";63056;1380973;1444034;45;1872;FALSE;"hit";"hit";"left";"m13";315;"-";"noOutlier";0.647058823529412
"id43";2;1;"a";"right";65428;1380973;1446411;180;2479;FALSE;"hit";"hit";"right";"m4";180;"0";"noOutlier";0.647058823529412
"id43";2;1;"a";"right";68407;1380973;1449391;180;7532;FALSE;"hit";"hit";"right";"m7";180;"0";"noOutlier";0.647058823529412
"id43";2;1;"b";"left";76440;1380973;1457424;45;3699;FALSE;"hit";"hit";"left";"m7";45;"+";"noOutlier";0.647058823529412
"id43";2;1;"a";"left";80639;1380973;1461615;180;6020;FALSE;"hit";"hit";"left";"m16";180;"0";"noOutlier";0.647058823529412
"id43";2;1;"b";"right";87159;1380973;1468143;135;5044;FALSE;"hit";"hit";"right";"m6";135;"+";"noOutlier";0.647058823529412
"id43";2;1;"b";"right";92703;1380973;1473686;45;1540;FALSE;"hit";"hit";"right";"m4";45;"+";"noOutlier";0.647058823529412
"id43";2;1;"a";"right";94743;1380973;1475727;135;8324;FALSE;"hit";"hit";"right";"m8";135;"+";"noOutlier";0.647058823529412
"id43";2;0;"b";"left";9262;1380973;1390238;135;17715;TRUE;"incorrect";"incorrectOutlier";"right";"m12";135;"+";"noOutlier";0.647058823529412
"id43";2;1;"b";"left";27477;1380973;1408456;180;6003;FALSE;"hit";"hit";"left";"m14";180;"0";"noOutlier";0.647058823529412
"id43";2;1;"b";"right";33980;1380973;1414957;135;9773;FALSE;"hit";"hit";"right";"m16";225;"-";"noOutlier";0.647058823529412
"id43";2;1;"b";"right";44253;1380973;1425229;180;6286;FALSE;"hit";"hit";"right";"m7";180;"0";"noOutlier";0.647058823529412
"id43";2;1;"b";"left";51039;1380973;1432018;135;3793;FALSE;"hit";"hit";"left";"m14";225;"-";"noOutlier";0.647058823529412
"id43";2;1;"b";"right";125846;1380973;1506823;45;4956;FALSE;"hit";"hit";"right";"m15";315;"-";"noOutlier";0.647058823529412
"id43";2;1;"b";"left";131302;1380973;1512286;90;2661;FALSE;"hit";"hit";"left";"m14";90;"+";"noOutlier";0.647058823529412
"id43";2;1;"a";"left";134463;1380973;1515446;135;3245;FALSE;"hit";"hit";"left";"m2";135;"+";"noOutlier";0.647058823529412
"id43";2;1;"b";"right";138208;1380973;1519184;180;3403;FALSE;"hit";"hit";"right";"m4";180;"0";"noOutlier";0.647058823529412
"id43";2;1;"b";"right";142111;1380973;1523087;135;7364;FALSE;"hit";"hit";"right";"m3";225;"-";"noOutlier";0.647058823529412
"id43";2;1;"a";"left";149975;1380973;1530951;180;5947;FALSE;"hit";"hit";"left";"m8";180;"0";"noOutlier";0.647058823529412
"id43";2;0;"a";"right";156422;1380973;1537404;180;5639;FALSE;"incorrect";"incorrect";"left";"m14";180;"0";"noOutlier";0.647058823529412
"id43";2;1;"a";"left";162561;1380973;1543546;180;4760;FALSE;"hit";"hit";"left";"m5";180;"0";"noOutlier";0.647058823529412
"id43";2;1;"a";"left";55332;1380973;1436317;45;2462;FALSE;"hit";"hit";"left";"m14";315;"-";"noOutlier";0.647058823529412
"id43";2;0;"b";"right";58294;1380973;1439278;90;4261;FALSE;"incorrect";"incorrect";"left";"m5";270;"-";"noOutlier";0.647058823529412
"id43";3;1;"b";"left";0;1560973;1560979;135;4752;FALSE;"hit";"hit";"left";"m6";135;"+";"noOutlier";0.764705882352941
"id43";3;1;"b";"right";17254;1560973;1578232;135;4891;FALSE;"hit";"hit";"right";"m7";135;"+";"noOutlier";0.764705882352941
"id43";3;0;"b";"left";22645;1560973;1583628;90;6021;FALSE;"incorrect";"incorrect";"right";"m14";90;"+";"noOutlier";0.764705882352941
"id43";3;1;"a";"left";5252;1560973;1566236;180;6126;FALSE;"hit";"hit";"left";"m16";180;"0";"noOutlier";0.764705882352941
"id43";3;1;"a";"left";11878;1560973;1572854;135;4876;FALSE;"hit";"hit";"left";"m12";135;"+";"noOutlier";0.764705882352941
"id43";3;1;"b";"left";91184;1560973;1652167;45;3699;FALSE;"hit";"hit";"left";"m8";45;"+";"noOutlier";0.764705882352941
"id43";3;0;"a";"right";95383;1560973;1656366;180;5484;FALSE;"incorrect";"incorrect";"left";"m15";180;"0";"noOutlier";0.764705882352941
"id43";3;1;"b";"left";101367;1560973;1662351;45;1684;FALSE;"hit";"hit";"left";"m6";45;"+";"noOutlier";0.764705882352941
"id43";3;1;"a";"left";103551;1560973;1664528;135;8291;FALSE;"hit";"hit";"left";"m15";135;"+";"noOutlier";0.764705882352941
"id43";3;1;"b";"right";112342;1560973;1673320;135;2435;FALSE;"hit";"hit";"right";"m3";225;"-";"noOutlier";0.764705882352941
"id43";3;1;"a";"right";115277;1560973;1676260;135;2150;FALSE;"hit";"hit";"right";"m3";225;"-";"noOutlier";0.764705882352941
"id43";3;1;"a";"right";117927;1560973;1678910;135;3492;FALSE;"hit";"hit";"right";"m12";135;"+";"noOutlier";0.764705882352941
"id43";3;1;"a";"right";121919;1560973;1682903;90;2524;FALSE;"hit";"hit";"right";"m5";270;"-";"noOutlier";0.764705882352941
"id43";3;1;"a";"left";124943;1560973;1685926;90;4285;FALSE;"hit";"hit";"left";"m12";270;"-";"noOutlier";0.764705882352941
"id43";3;1;"a";"left";129728;1560973;1690708;90;3934;FALSE;"hit";"hit";"left";"m15";90;"+";"noOutlier";0.764705882352941
"id43";3;1;"a";"left";134163;1560973;1695141;135;2733;FALSE;"hit";"hit";"left";"m7";135;"+";"noOutlier";0.764705882352941
"id43";3;1;"b";"right";137396;1560973;1698372;180;3829;FALSE;"hit";"hit";"right";"m8";180;"0";"noOutlier";0.764705882352941
"id43";3;1;"b";"right";141725;1560973;1702707;45;2744;FALSE;"hit";"hit";"right";"m8";45;"+";"noOutlier";0.764705882352941
"id43";3;1;"b";"left";144969;1560973;1705946;180;5121;FALSE;"hit";"hit";"left";"m2";180;"0";"noOutlier";0.764705882352941
"id43";3;1;"b";"right";150590;1560973;1711568;45;5746;FALSE;"hit";"hit";"right";"m16";45;"+";"noOutlier";0.764705882352941
"id43";3;1;"b";"right";156836;1560973;1717820;180;5391;FALSE;"hit";"hit";"right";"m7";180;"0";"noOutlier";0.764705882352941
"id43";3;1;"a";"right";162727;1560973;1723709;180;3461;FALSE;"hit";"hit";"right";"m7";180;"0";"noOutlier";0.764705882352941
"id43";3;1;"a";"right";45893;1560973;1606870;90;2637;FALSE;"hit";"hit";"right";"m14";90;"+";"noOutlier";0.764705882352941
"id43";3;1;"a";"left";49030;1560973;1610012;45;1758;FALSE;"hit";"hit";"left";"m4";45;"+";"noOutlier";0.764705882352941
"id43";3;1;"b";"left";51288;1560973;1612264;135;5426;FALSE;"hit";"hit";"left";"m5";135;"+";"noOutlier";0.764705882352941
"id43";3;1;"a";"right";57214;1560973;1618190;180;10701;TRUE;"hit";"hitOutlier";"right";"m3";180;"0";"noOutlier";0.764705882352941
"id43";3;0;"b";"right";68415;1560973;1629392;180;2778;FALSE;"incorrect";"incorrect";"left";"m16";180;"0";"noOutlier";0.764705882352941
"id43";3;0;"a";"right";71693;1560973;1632673;90;1914;FALSE;"incorrect";"incorrect";"left";"m14";90;"+";"noOutlier";0.764705882352941
"id43";3;1;"b";"left";74107;1560973;1635083;90;3704;FALSE;"hit";"hit";"left";"m12";270;"-";"noOutlier";0.764705882352941
"id43";3;1;"a";"left";78311;1560973;1639294;135;2029;FALSE;"hit";"hit";"left";"m5";135;"+";"noOutlier";0.764705882352941
"id43";3;1;"a";"left";29166;1560973;1590149;180;3980;FALSE;"hit";"hit";"left";"m12";180;"0";"noOutlier";0.764705882352941
"id43";3;1;"b";"left";33646;1560973;1594626;90;2441;FALSE;"hit";"hit";"left";"m5";270;"-";"noOutlier";0.764705882352941
"id43";3;1;"b";"right";36587;1560973;1597564;45;1758;FALSE;"hit";"hit";"right";"m5";315;"-";"noOutlier";0.764705882352941
"id43";3;1;"b";"right";38845;1560973;1599828;90;2406;FALSE;"hit";"hit";"right";"m3";90;"+";"noOutlier";0.764705882352941
"id43";3;1;"a";"right";41751;1560973;1602728;90;3642;FALSE;"hit";"hit";"right";"m13";90;"+";"noOutlier";0.764705882352941
"id43";3;1;"b";"right";80840;1560973;1641824;45;2963;FALSE;"hit";"hit";"right";"m16";45;"+";"noOutlier";0.764705882352941
"id43";3;1;"b";"left";84303;1560973;1645286;90;6381;FALSE;"hit";"hit";"left";"m15";90;"+";"noOutlier";0.764705882352941
"id43";4;1;"a";"left";5935;1740973;1746914;180;4361;FALSE;"hit";"hit";"left";"m5";180;"0";"noOutlier";0.882352941176471
"id43";4;1;"a";"left";10796;1740973;1751772;45;2863;FALSE;"hit";"hit";"left";"m13";315;"-";"noOutlier";0.882352941176471
"id43";4;1;"a";"right";0;1740973;1740977;135;2594;FALSE;"hit";"hit";"right";"m13";135;"+";"noOutlier";0.882352941176471
"id43";4;1;"b";"right";3094;1740973;1744070;135;2341;FALSE;"hit";"hit";"right";"m13";135;"+";"noOutlier";0.882352941176471
"id43";4;1;"b";"right";20254;1740973;1761237;135;2733;FALSE;"hit";"hit";"right";"m4";225;"-";"noOutlier";0.882352941176471
